player_id,short_name,long_name,player_positions,overall,potential,age,dob,height_cm,weight_kg,nationality_name,club_name,league_id,league_name,preferred_foot,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,movement_reactions,mentality_composure,mentality_vision,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,player_traits
212616,Rodrigo De Paul,Rodrigo De Paul,"CM, CDM, CAM",84,84,32,1994-05-24,180,70,Argentina,Inter Miami CF,,MLS,Right,3,4,75,78,83,83,76,83,81,81,85,13,12,10,7,14,,"Finesse Shot, Incisive Pass, Long Ball Pass, Technical"
210514,João Cancelo,João Pedro Cavaco Cancelo,"RB, LB, RM",84,84,32,1994-05-27,182,74,Portugal,Al Hilal,350,ROSHN Saudi League,Right,4,4,83,73,84,84,78,74,84,85,85,6,9,15,14,14,,"Whipped Pass, Inventive, Block, Technical, First Touch"
244675,Sancet,Oihan Sancet Tirapu,"CAM, CM, ST",84,88,26,2000-04-25,188,77,Spain,Athletic Club,53,LALIGA EA SPORTS,Right,4,4,76,83,80,85,70,82,84,85,84,15,11,6,15,7,,"Finesse Shot, Precision Header, Technical, First Touch"
234396,Alphonso Davies,Alphonso Davies,"LB, LM",84,87,25,2000-11-02,185,77,Canada,FC Bayern München,19,Bundesliga,Left,3,4,94,66,78,85,74,76,86,78,77,11,11,6,5,14,,"Rapid, Quick Step"
204935,Jordan Pickford,Jordan Pickford,GK,84,84,32,1994-03-07,185,77,England,Everton,13,Premier League,Left,4,1,84,78,88,87,53,81,82,65,69,84,78,88,81,87,,"Long Ball Pass, Far Throw, Footwork"
233096,Denzel Dumfries,Denzel Dumfries,"RB, RM",84,84,30,1996-04-18,188,80,Netherlands,Lombardia FC,,Serie A Enilive,Right,3,2,84,70,75,79,79,84,83,78,67,10,10,7,13,14,,"Precision Header, Rapid, Quick Step, Long Throw"
223848,Sergej Milinković-Savić,Sergej Milinković-Savić,"CM, CDM, CAM",84,84,31,1995-02-27,192,95,Serbia,Al Hilal,350,ROSHN Saudi League,Right,5,4,62,80,81,81,78,88,80,84,84,7,10,7,16,7,,"Dead Ball, Precision Header, Incisive Pass, Pinged Pass, Inventive, Aerial Fortress, First Touch"
251517,Joško Gvardiol,Joško Gvardiol,"LB, CB, LM",84,87,24,2002-01-23,185,80,Croatia,Manchester City,13,Premier League,Left,5,3,78,71,75,78,84,82,85,81,70,5,8,6,9,11,,"Low Driven Shot, Pinged Pass, Jockey, Block+"
241637,Aurélien Tchouaméni,Aurélien Tchouaméni,"CDM, CM, CB",84,87,26,2000-01-27,187,81,France,Real Madrid,53,LALIGA EA SPORTS,Right,3,3,71,69,79,78,81,82,82,82,81,9,8,12,12,7,,"Precision Header, Jockey, Intercept, Anticipate, Aerial Fortress, Relentless, Bruiser"
239231,Marc Cucurella,Marc Cucurella Saseta,LB,84,85,28,1998-07-22,174,66,Spain,Chelsea,13,Premier League,Left,3,3,75,64,79,80,82,79,84,79,77,13,7,9,10,11,,"Jockey, Block, Press Proven, Relentless"
210035,Grimaldo,Alejandro Grimaldo García,"LM, LB, LW",84,84,30,1995-09-20,171,68,Spain,Leverkusen,19,Bundesliga,Left,2,4,72,73,87,85,74,67,85,83,85,7,13,10,7,13,,"Finesse Shot, Dead Ball, Inventive, First Touch, Whipped Pass+"
226851,Benjamin Pavard,Benjamin Pavard,CB,84,84,30,1996-03-28,186,81,France,OM,,Ligue 1 McDonald's,Right,3,3,75,67,76,75,86,79,86,83,69,9,7,15,7,15,,Jockey+
247090,Enzo Fernández,Enzo Fernández,"CM, CDM, CAM",84,87,25,2001-01-17,178,76,Argentina,Chelsea,13,Premier League,Right,4,3,68,75,85,81,73,75,86,82,86,8,6,7,8,10,,"First Touch, Press Proven, Relentless, Long Ball Pass+"
186153,Wojciech Szczęsny,Wojciech Szczęsny,GK,84,84,36,1990-04-18,196,90,Poland,FC Barcelona,53,LALIGA EA SPORTS,Right,3,1,82,83,75,84,48,84,80,65,48,82,83,75,84,84,,Far Throw
257279,Álex Baena,Alejandro Baena Rodríguez,"LM, ST, LW",84,89,25,2001-07-20,175,70,Spain,Atlético de Madrid,,LALIGA EA SPORTS,Right,4,3,79,76,84,82,65,68,82,74,84,6,11,8,12,11,,"Dead Ball, Incisive Pass, Long Ball Pass, Tiki Taka, Inventive, Technical, First Touch"
220502,Mattia Zaccagni,Mattia Zaccagni,"LM, LW",84,84,31,1995-06-16,177,63,Italy,Latium,,Serie A Enilive,Right,4,4,88,78,77,87,57,66,83,83,79,13,16,14,8,7,,"Finesse Shot, Dead Ball, Gamechanger, Incisive Pass, Inventive, Intercept, Technical"
262621,Giorgi Mamardashvili,Giorgi Mamardashvili,GK,84,87,25,2000-09-29,199,88,Georgia,Liverpool,13,Premier League,Left,3,1,84,81,72,84,48,84,74,26,34,84,81,72,84,84,,"Far Throw, Footwork, Cross Claimer"
231521,Exequiel Palacios,Exequiel Palacios,"CM, CDM",84,86,27,1998-10-05,178,69,Argentina,Leverkusen,19,Bundesliga,Right,4,3,62,76,80,82,81,71,85,83,83,10,5,8,9,6,,Anticipate
245367,Xavi Simons,Xavi Simons,"CAM, LM, ST",84,87,23,2003-04-21,179,58,Netherlands,Spurs,13,Premier League,Right,3,4,77,77,80,87,61,70,85,81,85,9,11,5,8,10,,"Finesse Shot, Incisive Pass, Tiki Taka, Inventive, Technical, First Touch"
167495,Manuel Neuer,Manuel Neuer,GK,84,84,40,1986-03-27,193,93,Germany,FC Bayern München,19,Bundesliga,Right,4,1,81,81,90,81,31,86,83,67,68,81,81,90,86,81,,"Long Ball Pass, Far Throw, Pinged Pass+"
224293,Rúben Neves,Rúben Diogo da Silva Neves,"CDM, CM",84,85,29,1997-03-13,180,83,Portugal,Al Hilal,350,ROSHN Saudi League,Right,4,3,57,75,87,77,77,76,85,88,87,16,12,10,8,10,,"Dead Ball, Long Ball Pass, Whipped Pass, Inventive, Intercept, Aerial Fortress"
242516,Cody Gakpo,Cody Gakpo,"LM, LW",84,85,27,1999-05-07,189,76,Netherlands,Liverpool,13,Premier League,Right,4,4,83,82,80,83,47,74,83,83,81,15,11,7,9,5,,"Finesse Shot, Precision Header, Whipped Pass, First Touch, Press Proven"
218667,Bernardo Silva,Bernardo Mota Carvalho e Silva,"CM, RM, CDM, CAM",84,84,32,1994-08-10,173,65,Portugal,Manchester City,13,Premier League,Left,3,4,61,78,83,89,71,65,87,86,85,9,10,14,12,9,,"Low Driven Shot, Gamechanger, Whipped Pass, Technical, Relentless, Tiki Taka+"
222077,Manuel Locatelli,Manuel Locatelli,"CDM, CM",84,85,28,1998-01-08,185,75,Italy,Juventus,31,Serie A Enilive,Right,4,3,63,69,80,76,81,78,82,82,82,11,12,11,10,15,,"Long Ball Pass, Inventive, Jockey, Block, Anticipate, Aerial Fortress, Relentless"
227796,Christian Pulisic,Christian Pulisic,"RW, RM, CAM",84,84,27,1998-09-18,178,73,USA,Milano FC,,Serie A Enilive,Right,5,4,88,82,80,86,46,65,85,83,80,8,12,13,16,14,,"Dead Ball, Low Driven Shot, Incisive Pass, Quick Step"
234577,Diogo Costa,Diogo Meireles Costa,GK,84,89,26,1999-09-19,187,84,Portugal,FC Porto,308,Liga Portugal,Right,2,1,83,78,82,86,35,83,83,44,67,83,78,82,83,86,,"Long Ball Pass, Far Throw, Rush Out"
221697,Ollie Watkins,Ollie Watkins,ST,84,84,30,1995-12-30,180,70,England,Aston Villa,13,Premier League,Right,4,3,77,83,73,80,50,80,85,77,77,14,14,14,6,10,,"Chip Shot, Precision Header, Low Driven Shot, Relentless"
220697,James Maddison,James Maddison,"CM, CAM, CDM",84,84,29,1996-11-23,175,73,England,Spurs,13,Premier League,Right,4,4,67,81,86,85,58,64,80,87,87,11,14,14,12,14,,"Finesse Shot, Dead Ball, Gamechanger, Incisive Pass, Whipped Pass, Inventive"
252154,Marco Carnesecchi,Marco Carnesecchi,GK,84,88,26,2000-07-01,191,83,Italy,Bergamo Calcio,,Serie A Enilive,Right,3,1,86,83,71,86,30,85,71,40,54,86,83,71,85,86,,Rush Out
256675,Omar Marmoush,Omar Marmoush,"ST, CAM, LW",84,85,27,1999-02-07,183,81,Egypt,Manchester City,13,Premier League,Right,3,4,89,85,76,86,34,71,85,84,79,11,13,15,8,11,,"Finesse Shot, Dead Ball, Technical"
241721,Rafael Leão,Rafael da Conceição Leão,"LW, LM",84,85,27,1999-06-10,188,81,Portugal,Milano FC,,Serie A Enilive,Right,4,5,93,78,80,86,28,75,83,83,81,10,12,15,11,9,,"Gamechanger, Incisive Pass, Rapid, Trickster, Quick Step"
240130,Éder Militão,Éder Gabriel Militão,CB,84,87,28,1998-01-18,186,79,Brazil,Real Madrid,53,LALIGA EA SPORTS,Right,3,2,82,50,69,71,85,82,83,76,59,11,8,15,12,15,,"Precision Header, Block, Intercept, Aerial Fortress"
192505,Romelu Lukaku,Romelu Lukaku,ST,84,84,33,1993-05-13,191,94,Belgium,SSC Napoli,,Serie A Enilive,Left,4,3,79,82,75,75,41,84,84,82,82,8,15,14,7,10,,"Power Shot, Low Driven Shot, Incisive Pass, Press Proven, Enforcer"
197781,Isco,Francisco Román Alarcón Suárez,"CAM, LM, CM",84,84,34,1992-04-21,176,79,Spain,Real Betis,,LALIGA EA SPORTS,Right,4,4,66,79,85,85,59,60,80,87,88,10,8,12,15,6,,"Finesse Shot, Dead Ball, Gamechanger, Incisive Pass, Inventive, Technical"
264652,Bradley Barcola,Bradley Barcola,"LW, RW, LM",84,88,23,2002-09-02,188,70,France,Paris SG,,Ligue 1 McDonald's,Right,4,4,90,77,78,84,39,66,82,83,79,8,8,15,6,6,,"Finesse Shot, Gamechanger, Rapid"
241852,Moussa Diaby,Moussa Diaby,"RM, RW",84,85,27,1999-07-07,170,67,France,Al Ittihad,350,ROSHN Saudi League,Left,3,4,95,75,77,87,44,54,81,79,80,8,9,8,8,14,,"Inventive, Rapid, First Touch, Quick Step+"
248550,Vivian,Daniel Vivian Moreno,CB,84,87,27,1999-07-05,183,83,Spain,Athletic Club,53,LALIGA EA SPORTS,Right,2,2,79,50,63,72,84,83,84,72,60,9,8,12,10,8,,"Long Ball Pass, Intercept"
230899,Ademola Lookman,Ademola Lookman,"ST, CAM",84,84,28,1997-10-20,174,71,Nigeria,Bergamo Calcio,,Serie A Enilive,Right,4,4,86,84,73,88,32,67,86,80,80,12,12,9,15,6,,"Dead Ball, Low Driven Shot, Gamechanger, First Touch, Quick Step"
204485,Riyad Mahrez,Riyad Mahrez,"RM, RW",84,84,35,1991-02-21,179,67,Algeria,Al Ahli,,ROSHN Saudi League,Left,4,5,78,80,81,88,39,63,81,81,82,15,9,13,11,6,,"Finesse Shot, Dead Ball, Low Driven Shot, Incisive Pass, Inventive, Technical, First Touch"
216549,Alexander Sørloth,Alexander Sørloth,"ST, RW, RM",84,84,30,1995-12-05,195,94,Norway,Atlético de Madrid,,LALIGA EA SPORTS,Left,4,3,77,82,71,76,36,85,83,83,73,15,12,8,15,8,,"Power Shot, Precision Header, Low Driven Shot, Gamechanger, Enforcer"
199845,Francesco Acerbi,Francesco Acerbi,CB,84,84,38,1988-02-10,192,88,Italy,Lombardia FC,,Serie A Enilive,Left,3,3,57,50,65,65,87,81,88,86,65,11,9,9,13,11,,"Precision Header, Long Ball Pass, Slide Tackle, Aerial Fortress, Bruiser, Intercept+"
198176,Stefan de Vrij,Stefan de Vrij,CB,84,84,34,1992-02-05,189,78,Netherlands,Lombardia FC,,Serie A Enilive,Right,3,2,62,41,68,69,86,74,85,85,70,8,10,7,14,13,,Bruiser
204638,Willi Orban,Willi Orban,CB,84,84,33,1992-11-03,186,89,Hungary,RB Leipzig,19,Bundesliga,Right,3,2,57,40,56,56,86,83,84,73,44,15,12,15,10,6,,"Aerial Fortress, Bruiser, Block+"
210008,Adrien Rabiot,Adrien Rabiot,"CAM, CM",83,83,31,1995-04-03,191,80,France,Milano FC,,Serie A Enilive,Left,3,3,81,79,81,80,77,84,84,85,84,9,12,9,7,15,,"Precision Header, First Touch, Press Proven"
248243,Eduardo Camavinga,Eduardo Camavinga,"CM, CDM, LB",83,90,23,2002-11-10,185,77,France,Real Madrid,53,LALIGA EA SPORTS,Left,3,4,80,68,81,84,78,80,82,84,83,12,6,8,12,12,,"Jockey, Block, Technical, Bruiser"
236772,Dominik Szoboszlai,Dominik Szoboszlai,"CAM, CM",83,86,25,2000-10-25,186,74,Hungary,Liverpool,13,Premier League,Right,4,4,79,82,84,82,67,76,83,82,83,10,10,13,10,6,,"Power Shot, Whipped Pass, Technical"
192883,Henrikh Mkhitaryan,Henrikh Mkhitaryan,CM,83,83,37,1989-01-21,177,75,Armenia,Lombardia FC,,Serie A Enilive,Right,5,4,77,78,82,83,72,75,83,85,84,5,11,14,5,7,,"Incisive Pass, Inventive, Jockey, Anticipate, Technical, Relentless"
223959,Lucas Torreira,Lucas Torreira,"CDM, CM",83,83,30,1996-02-11,166,60,Uruguay,Galatasaray,,Trendyol Süper Lig,Right,3,3,76,72,78,81,81,79,84,84,79,5,5,13,7,9,,"Long Ball Pass, Tiki Taka, Jockey, Intercept, Anticipate, Slide Tackle, Relentless"
217870,Giovanni Di Lorenzo,Giovanni Di Lorenzo,"RB, CB, RM",83,83,33,1993-08-04,183,82,Italy,SSC Napoli,,Serie A Enilive,Right,4,3,84,72,73,77,79,80,80,74,68,8,10,8,10,7,,"Long Ball Pass, First Touch, Relentless"
244669,Morten Hjulmand,Morten Hjulmand,"CDM, CM",83,86,27,1999-06-25,185,78,Denmark,Sporting CP,308,Liga Portugal,Right,4,3,70,76,78,77,80,84,81,82,82,11,6,10,11,6,,"Jockey, Block, Anticipate, Relentless"
247394,Dejan Kulusevski,Dejan Kulusevski,"CM, RW, CAM",83,86,26,2000-04-25,186,80,Sweden,Spurs,13,Premier League,Left,3,4,74,79,84,85,62,81,87,85,86,14,5,10,10,5,,"Finesse Shot, Whipped Pass, Press Proven, Relentless"
225193,Mikel Merino,Mikel Merino Zazón,"CM, ST",83,83,30,1996-06-22,189,83,Spain,Arsenal,13,Premier League,Left,3,3,63,79,80,80,81,80,84,81,80,9,12,9,13,14,,"Power Shot, Precision Header, Aerial Fortress, Relentless"
215590,Ayoze,Ayoze Pérez Gutiérrez,"ST, CAM",83,83,33,1993-07-29,178,66,Spain,Villarreal CF,53,LALIGA EA SPORTS,Right,4,4,86,83,80,83,59,67,83,81,82,12,12,11,14,8,,"Acrobatic, Low Driven Shot, Gamechanger, Incisive Pass, Technical"
216201,Iñaki Williams,Iñaki Williams Arthuer,"RM, ST, RW",83,83,32,1994-06-15,186,80,Ghana,Athletic Club,53,LALIGA EA SPORTS,Right,3,4,94,81,74,80,45,84,83,78,76,14,15,14,10,13,,"Finesse Shot, Power Shot, Low Driven Shot, Rapid, Quick Step"
240950,Pedro Gonçalves,Pedro António Pereira Gonçalves,"CAM, LM, CM",83,83,28,1998-06-28,173,78,Portugal,Sporting CP,308,Liga Portugal,Right,4,4,77,82,83,84,63,68,83,85,84,15,11,15,7,8,,"Finesse Shot, Dead Ball, Incisive Pass, Tiki Taka, Whipped Pass, Inventive, Technical"
259532,Joan García,Joan García Pons,GK,83,89,25,2001-05-04,191,79,Spain,FC Barcelona,53,LALIGA EA SPORTS,Right,3,1,81,82,77,86,46,83,77,59,54,81,82,77,83,86,,Cross Claimer
227127,Álex Remiro,Alejandro Remiro Gargallo,GK,83,84,31,1995-03-24,191,79,Spain,Real Sociedad,53,LALIGA EA SPORTS,Right,4,1,83,78,80,84,45,84,78,55,44,83,78,80,84,84,,"Long Ball Pass, Far Throw, Footwork"
247103,Dávid Hancko,Dávid Hancko,"CB, LB, LM",83,85,28,1997-12-13,188,82,Slovakia,Atlético de Madrid,,LALIGA EA SPORTS,Left,3,2,77,66,73,74,82,82,84,77,68,14,12,6,7,14,,"Precision Header, Long Ball Pass, Jockey, Anticipate"
242964,Anthony Gordon,Anthony Gordon,"LW, RW, LM",83,86,25,2001-02-24,183,72,England,Newcastle Utd,13,Premier League,Right,3,3,91,79,78,83,50,71,83,81,81,5,6,14,7,8,,"Finesse Shot, Whipped Pass, Rapid, Quick Step"
251752,Lucas Chevalier,Lucas Chevalier,GK,83,88,24,2001-11-06,189,84,France,Paris SG,,Ligue 1 McDonald's,Right,3,1,84,79,73,86,50,80,80,45,47,84,79,73,80,86,,"Footwork, Rush Out"
207410,Mateo Kovačić,Mateo Kovačić,"CM, CDM, CAM",83,83,32,1994-05-06,178,77,Croatia,Manchester City,13,Premier League,Right,4,3,67,74,81,83,73,72,84,84,82,9,5,6,7,7,,"Incisive Pass, Press Proven"
228813,Aleix García,Aleix García Serrano,"CM, CDM",83,83,29,1997-06-28,173,68,Spain,Leverkusen,19,Bundesliga,Right,3,3,65,75,85,84,75,66,82,84,86,16,8,9,10,7,,"Dead Ball, Long Ball Pass, Tiki Taka, Inventive, Press Proven+"
209989,Thomas Partey,Thomas Partey,"CDM, CM, RB",83,83,33,1993-06-13,185,77,Ghana,Villarreal CF,53,LALIGA EA SPORTS,Right,3,3,59,71,80,77,80,82,80,85,80,11,13,9,9,7,,"Pinged Pass, Press Proven, Long Throw"
216435,Stanislav Lobotka,Stanislav Lobotka,"CM, CDM",83,83,31,1994-11-25,170,68,Slovakia,SSC Napoli,,Serie A Enilive,Right,4,3,71,69,80,82,76,71,81,77,82,10,7,16,13,14,,"Long Ball Pass, Inventive, Anticipate, Technical, First Touch, Relentless"
253149,Jeremie Frimpong,Jeremie Frimpong,"RB, RM, RW",83,85,25,2000-12-10,172,65,Netherlands,Liverpool,13,Premier League,Right,3,3,94,62,74,84,72,63,84,76,73,12,7,8,13,14,,"Slide Tackle, Rapid, Quick Step"
177003,Luka Modrić,Luka Modrić,"CM, CAM, CDM",83,83,40,1985-09-09,172,67,Croatia,Milano FC,,Serie A Enilive,Right,4,4,68,74,86,86,70,62,79,91,88,13,9,7,14,9,,"Incisive Pass, Long Ball Pass, Whipped Pass, Technical"
208722,Sadio Mané,Sadio Mané,"LM, RM, ST, LW",83,83,34,1992-04-10,174,69,Senegal,Al Nassr,350,ROSHN Saudi League,Right,4,4,82,81,78,85,44,75,84,83,82,10,10,15,7,14,,"Low Driven Shot, Gamechanger, Aerial Fortress, Rapid"
193698,Oliver Baumann,Oliver Baumann,GK,83,83,36,1990-06-02,187,82,Germany,TSG Hoffenheim,19,Bundesliga,Right,2,1,83,81,78,83,39,80,82,52,44,83,81,78,80,83,,"Footwork, Deflector"
240243,Matheus Cunha,Matheus Santos Carneiro da Cunha,"CAM, LW, ST",83,85,27,1999-05-27,183,76,Brazil,Man Utd,13,Premier League,Right,4,4,77,85,79,84,44,75,82,83,81,8,7,13,13,11,,"Power Shot, Dead Ball, Inventive, First Touch, Trickster"
248148,Zubimendi,Martín Zubimendi Ibáñez,"CDM, CM",83,87,27,1999-02-02,180,74,Spain,Arsenal,13,Premier League,Right,4,3,66,67,79,79,80,73,84,83,83,7,6,12,14,13,,"Intercept, Aerial Fortress"
199641,Matz Sels,Matz Sels,GK,83,83,34,1992-02-26,188,75,Belgium,Nott'm Forest,13,Premier League,Right,2,1,82,80,79,83,36,83,80,62,58,82,80,79,83,83,,Far Reach
264240,Gavi,Pablo Martín Páez Gavira,"CM, CAM",83,89,22,2004-08-05,173,70,Spain,FC Barcelona,53,LALIGA EA SPORTS,Right,3,3,76,66,78,85,68,70,86,77,83,8,10,11,7,13,,"Tiki Taka, Slide Tackle, Press Proven, Relentless"
235794,Eberechi Eze,Eberechi Eze,"CAM, LW, ST",83,84,28,1998-06-29,178,67,England,Arsenal,13,Premier League,Right,4,4,74,80,81,87,50,68,82,87,83,10,12,9,14,10,,"Finesse Shot, Power Shot, Dead Ball, Gamechanger, Inventive, Technical, First Touch"
263578,Balde,Alejandro Balde Martínez,"LB, LM",83,87,22,2003-10-18,175,69,Spain,FC Barcelona,53,LALIGA EA SPORTS,Left,4,3,91,50,75,79,78,67,80,64,72,5,8,7,10,13,,"Jockey, Anticipate, Quick Step"
186942,İlkay Gündoğan,İlkay Gündoğan,"CM, CDM, CAM",83,83,35,1990-10-24,180,80,Germany,Galatasaray,,Trendyol Süper Lig,Right,4,3,54,79,83,80,74,67,84,84,83,11,14,5,5,13,,"Tiki Taka, First Touch, Press Proven"
243580,Loïs Openda,Loïs Openda,ST,83,85,26,2000-02-16,175,79,Belgium,Juventus,31,Serie A Enilive,Right,4,3,95,81,69,81,31,80,84,80,69,9,8,10,8,13,,"Finesse Shot, Acrobatic, Low Driven Shot, Rapid, Quick Step"
229391,Palhinha,João Maria Palhinha Gonçalves,"CDM, CM",83,83,31,1995-07-09,190,83,Portugal,Spurs,13,Premier League,Right,4,2,56,68,70,72,84,85,79,84,71,14,10,8,7,7,,"Slide Tackle, Bruiser+"
212194,Julian Brandt,Julian Brandt,"CAM, CM",83,83,30,1996-05-02,185,83,Germany,Borussia Dortmund,19,Bundesliga,Right,4,4,74,78,83,84,44,70,82,85,86,11,16,11,8,9,,"Dead Ball, Incisive Pass, Tiki Taka, Inventive, Technical, First Touch"
224371,Jarrod Bowen,Jarrod Bowen,"RM, ST, RW",83,83,29,1996-12-20,175,70,England,West Ham,13,Premier League,Left,4,4,76,81,78,82,46,70,84,80,79,14,8,14,10,7,,"Precision Header, Low Driven Shot, Gamechanger, Technical"
278016,Murillo,Murillo Costa dos Santos,CB,83,87,24,2002-07-04,180,75,Brazil,Nott'm Forest,13,Premier League,Left,3,2,80,48,67,71,83,83,82,79,62,14,9,14,12,13,,"Long Ball Pass, Block, Intercept, Bruiser"
236987,Boubacar Kamara,Boubacar Kamara,"CDM, CM",83,85,26,1999-11-23,184,68,France,Aston Villa,13,Premier League,Right,3,3,64,55,74,75,83,80,81,85,75,8,12,8,6,11,,Block
208920,Nathan Aké,Nathan Aké,"CB, LB, LM",83,83,31,1995-02-18,180,75,Netherlands,Manchester City,13,Premier League,Left,3,2,72,53,72,75,84,74,84,79,68,10,7,7,16,10,,
241461,Ferran Torres,Ferran Torres García,"LW, RW, ST, LM",83,86,26,2000-02-29,184,77,Spain,FC Barcelona,53,LALIGA EA SPORTS,Right,4,4,83,81,79,83,35,68,81,82,79,12,9,11,15,12,,"Finesse Shot, Technical"
250959,Angelo Stiller,Angelo Stiller,"CDM, CM",83,87,25,2001-04-04,183,77,Germany,VfB Stuttgart,19,Bundesliga,Left,3,3,56,58,83,84,76,71,85,84,87,7,14,5,9,9,,"Incisive Pass, Long Ball Pass, Press Proven, Tiki Taka+"
256197,Piero Hincapié,Piero Hincapié,"CB, LB, LM",83,89,24,2002-01-09,184,77,Ecuador,Arsenal,13,Premier League,Left,2,3,84,41,65,72,84,82,82,76,57,9,15,10,6,9,,"Jockey, Block, Slide Tackle+"
242458,Artem Dovbyk,Artem Dovbyk,ST,83,83,29,1997-06-21,189,78,Ukraine,AS Roma,,Serie A Enilive,Left,4,3,83,84,68,78,34,79,80,83,72,13,13,5,12,10,,
257289,Hugo Ekitiké,Hugo Ekitiké,"ST, CAM",83,88,24,2002-06-20,189,70,France,Liverpool,13,Premier League,Right,3,4,86,78,69,85,33,73,83,78,79,8,8,7,10,12,,"Finesse Shot, Chip Shot, Technical"
192629,Iago Aspas,Iago Aspas Juncal,"RW, ST, RM",83,83,39,1987-08-01,176,67,Spain,Celta,,LALIGA EA SPORTS,Left,4,3,77,84,80,84,35,62,82,84,81,12,16,9,12,13,,"Finesse Shot, Chip Shot, Dead Ball, Low Driven Shot, Incisive Pass"
236610,Moise Kean,Moise Kean,ST,83,86,26,2000-02-28,183,72,Italy,Fiorentina,31,Serie A Enilive,Right,3,3,86,82,58,81,40,74,78,77,58,13,8,10,7,9,,"Chip Shot, Gamechanger, Rapid"
253163,Ronald Araujo,Ronald Araujo,"CB, RB",83,86,27,1999-03-07,188,79,Uruguay,FC Barcelona,53,LALIGA EA SPORTS,Right,3,2,80,53,63,61,81,83,81,76,59,11,14,9,11,8,,"Precision Header, Jockey, Block, Anticipate, Slide Tackle, Aerial Fortress"
213345,Kingsley Coman,Kingsley Coman,"LM, RM, LW",83,83,30,1996-06-13,181,75,France,Al Nassr,350,ROSHN Saudi League,Right,3,5,87,75,79,87,30,61,82,78,80,5,3,5,3,5,,"First Touch, Quick Step, Rapid+"
207421,Leandro Trossard,Leandro Trossard,"LW, ST, LM",83,83,31,1994-12-04,171,67,Belgium,Arsenal,13,Premier League,Right,5,4,80,81,80,85,30,60,82,84,81,14,8,11,7,7,,Whipped Pass
231936,Benjamin White,Benjamin White,RB,83,83,28,1997-10-08,185,77,England,Arsenal,13,Premier League,Right,4,2,70,35,75,75,83,78,84,81,76,8,11,12,5,6,,Block
241850,Mateo Retegui,Mateo Retegui,ST,83,84,27,1999-04-29,186,86,Italy,Al Qadsiah,,ROSHN Saudi League,Right,3,3,72,83,67,78,37,76,80,77,68,7,9,9,13,9,,"Precision Header, Low Driven Shot, First Touch, Enforcer"
216460,José María Giménez,José María Giménez,CB,83,83,31,1995-01-20,185,79,Uruguay,Atlético de Madrid,,LALIGA EA SPORTS,Right,3,2,73,46,60,62,85,82,78,75,46,9,11,7,10,15,,"Precision Header, Long Ball Pass, Slide Tackle"
229582,Gianluca Mancini,Gianluca Mancini,CB,83,83,30,1996-04-17,190,77,Italy,AS Roma,,Serie A Enilive,Right,3,2,70,50,57,64,85,82,85,83,56,13,12,8,6,8,,"Precision Header, Intercept, Anticipate, Bruiser"
244263,Amir Rrahmani,Amir Rrahmani,CB,83,83,32,1994-02-24,192,75,Kosovo,SSC Napoli,,Serie A Enilive,Right,4,2,69,51,60,63,84,78,80,70,48,12,8,13,8,7,,"Long Ball Pass, Block, Slide Tackle, Aerial Fortress"
238095,Nikola Milenković,Nikola Milenković,CB,83,84,28,1997-10-12,195,90,Serbia,Nott'm Forest,13,Premier League,Right,3,2,57,46,63,62,84,86,83,78,55,8,7,13,7,14,,"Long Ball Pass, Anticipate, Aerial Fortress"
233486,Robin Le Normand,Robin Le Normand,CB,83,85,29,1996-11-11,187,80,Spain,Atlético de Madrid,,LALIGA EA SPORTS,Right,3,2,65,28,59,63,84,80,83,73,48,9,13,14,15,10,,"Slide Tackle, Aerial Fortress"
209658,Leon Goretzka,Leon Goretzka,"CM, CDM, CAM",82,82,31,1995-02-06,189,82,Germany,FC Bayern München,19,Bundesliga,Right,4,3,77,78,80,80,80,82,85,82,79,13,8,15,11,9,,"Power Shot, Precision Header, Incisive Pass, Aerial Fortress, Bruiser"
223334,Joelinton,Joelinton Apolinário de Lira,"CM, LW, LM",82,82,30,1996-08-14,186,81,Brazil,Newcastle Utd,13,Premier League,Right,3,3,74,73,77,81,82,90,85,83,80,9,13,8,13,13,,"Aerial Fortress, Press Proven, Relentless, Bruiser, Enforcer"
246863,Felix Nmecha,Felix Nmecha,"CDM, CM",82,86,25,2000-10-10,194,80,Germany,Borussia Dortmund,19,Bundesliga,Right,3,4,82,74,73,81,80,86,80,79,77,6,10,12,13,8,,"Block, Aerial Fortress, Press Proven, Bruiser"
227236,André-Franck Zambo Anguissa,André-Franck Zambo Anguissa,"CM, CAM",82,82,30,1995-11-16,184,83,Cameroon,SSC Napoli,,Serie A Enilive,Right,3,3,75,75,75,79,79,85,84,80,80,11,11,9,8,11,,"Precision Header, Aerial Fortress, Press Proven, Relentless"
266866,Éderson,Éderson José dos Santos,CM,82,85,27,1999-07-07,182,86,Brazil,Bergamo Calcio,,Serie A Enilive,Right,3,3,78,72,77,80,80,81,80,84,80,14,10,12,13,13,,"Precision Header, Incisive Pass, Long Ball Pass, Intercept, Anticipate, Aerial Fortress, Relentless"
