player_id,name,first_name,last_name,short_name,date_of_birth,derived_age,nationality,nationality_raw,nationality_id,height,weight,club,club_id,league,league_id,position,positions,alternative_positions,position_type,preferred_foot,overall,potential,pace,acceleration,sprint_speed,shooting,finishing,shot_power,long_shots,volleys,penalties,positioning,passing,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,defending,interceptions,heading_accuracy,defensive_awareness,standing_tackle,sliding_tackle,physical,jumping,stamina,strength,aggression,weak_foot,skill_moves,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,value,wage,release_clause,contract_until,playstyles,playstyles_plus,gender,gender_id,source,source_player_id,source_url,overall_source,attributes_source,potential_source,data_version,scraped_at
261733,Sandy Baltimore,Sandy,Baltimore,,2000-02-19,26,France,France,18,156,62,Chelsea,116010,Barclays WSL,,LM,"LM, LB, LW","LB, LW",Midfielder,Left,85,,87,91,83,74,74,73,78,62,74,83,84,85,85,71,85,80,90,86,81,91,72,88,80,72,75,46,73,77,75,69,68,74,71,58,3,4,8,12,13,10,12,,,,,"Incisive Pass, Whipped Pass, Inventive, Technical, Quick Step",,Women's Football,1,ea-drop-api,261733,https://www.ea.com/games/ea-sports-fc/ratings?playerId=261733,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
245697,Clara Mateo,Clara,Mateo,,1997-11-28,28,France,France,18,168,60,Paris FC,116035,Arkema PL,,ST,"ST, CAM",CAM,Attack,Right,85,,87,86,87,86,90,83,85,75,72,86,80,83,73,74,85,79,76,84,81,78,80,86,85,56,60,81,44,59,48,75,88,92,72,60,3,4,11,11,9,17,16,,,,,"Finesse Shot, Low Driven Shot, Gamechanger, First Touch, Relentless",Chip Shot+,Women's Football,1,ea-drop-api,245697,https://www.ea.com/games/ea-sports-fc/ratings?playerId=245697,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
245830,Yui Hasegawa,Yui,Hasegawa,,1997-01-29,29,Japan,Japan,163,156,48,Manchester City,116017,Barclays WSL,,CDM,"CDM, CM, CAM","CM, CAM",Midfielder,Right,85,,77,74,79,71,67,73,82,68,63,64,85,89,76,71,90,88,68,86,82,88,84,86,78,81,86,48,87,83,75,63,60,79,51,73,4,4,14,12,14,6,12,,,,,"Tiki Taka, Inventive, Press Proven",Intercept+,Women's Football,1,ea-drop-api,245830,https://www.ea.com/games/ea-sports-fc/ratings?playerId=245830,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
245879,Caroline Weir,Caroline,Weir,,1995-06-20,31,Scotland,Scotland,42,173,62,Real Madrid,116326,Liga F Moeve,,CAM,"CAM, CM, CDM","CM, CDM",Midfielder,Left,85,,72,72,72,83,83,86,86,70,61,84,84,87,74,84,89,81,83,84,70,88,84,85,85,69,73,60,75,65,63,69,71,83,65,62,4,4,13,14,8,8,15,,,,,"Finesse Shot, Chip Shot, Incisive Pass, Inventive, Technical, First Touch, Trickster",,Women's Football,1,ea-drop-api,245879,https://www.ea.com/games/ea-sports-fc/ratings?playerId=245879,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
266928,Trinity Rodman,Trinity,Rodman,,2002-05-20,24,USA,United States,95,173,60,Washington Spirit,116304,NWSL,,RM,"RM, ST, RW","ST, RW",Midfielder,Right,85,,91,90,92,81,83,82,80,71,76,82,78,84,79,68,81,67,71,83,87,83,84,86,80,43,41,69,38,42,38,82,87,84,81,80,4,4,9,9,12,7,14,,,,,"Finesse Shot, Inventive, Aerial Fortress, Rapid, Trickster, Relentless",Quick Step+,Women's Football,1,ea-drop-api,266928,https://www.ea.com/games/ea-sports-fc/ratings?playerId=266928,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265249,Lauren James,Lauren,James,,2001-09-29,24,England,England,14,175,77,Chelsea,116010,Barclays WSL,,RM,"RM, CAM, RW","CAM, RW",Midfielder,Right,85,,89,93,86,81,84,85,78,71,70,80,78,79,85,73,75,76,81,87,75,80,76,90,84,40,40,66,30,43,38,82,90,75,91,68,4,5,14,5,9,13,9,,,,,"Low Driven Shot, Whipped Pass, First Touch, Trickster, Quick Step, Enforcer",Rapid+,Women's Football,1,ea-drop-api,265249,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265249,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
226302,Alexandra Popp,Alexandra,Popp,,1991-04-06,35,Germany,Germany,21,174,65,VfL Wolfsburg,115998,GPFBL,,ST,ST,,Attack,Left,85,,74,71,76,84,85,86,77,85,80,91,76,79,71,71,82,64,73,78,75,77,83,82,82,52,44,94,45,52,48,89,94,91,90,84,5,3,12,14,13,7,14,,,,,"Acrobatic, Aerial Fortress, Bruiser",Precision Header+,Women's Football,1,ea-drop-api,226302,https://www.ea.com/games/ea-sports-fc/ratings?playerId=226302,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227337,Svenja Huth,Svenja,Huth,,1991-01-25,35,Germany,Germany,21,163,54,VfL Wolfsburg,115998,GPFBL,,CM,"CM, CAM",CAM,Midfielder,Right,85,,82,84,81,76,75,75,77,79,70,82,84,84,83,68,87,83,78,86,92,94,84,87,81,58,72,32,40,72,66,67,58,92,65,45,4,3,17,10,7,12,10,,,,,"Dead Ball, Whipped Pass, Jockey, Anticipate, First Touch, Quick Step, Relentless",,Women's Football,1,ea-drop-api,227337,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227337,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
278219,Tabitha Chawinga,Tabitha,Chawinga,,1996-05-22,30,Malawi,Malawi,125,172,68,OL Lyonnes,116033,Arkema PL,,LW,"LW, ST, LM","ST, LM",Attack,Left,85,,94,93,95,82,86,79,78,74,69,87,71,72,71,58,79,55,73,85,84,78,81,87,79,36,30,76,27,38,30,81,90,88,93,42,3,4,11,6,14,8,12,,,,,"Finesse Shot, Low Driven Shot, Rapid, Quick Step",,Women's Football,1,ea-drop-api,278219,https://www.ea.com/games/ea-sports-fc/ratings?playerId=278219,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
226890,Marta,Marta,Vieira da Silva,Marta,1986-02-19,40,Brazil,Brazil,54,162,56,Orlando Pride,116307,NWSL,,CAM,"CAM, ST, RM","ST, RM",Midfielder,Left,85,,70,72,69,83,83,85,80,89,86,86,84,92,81,80,83,76,89,88,79,92,78,88,89,44,47,53,48,37,36,75,70,86,71,73,4,5,16,15,11,9,12,,,,,"Dead Ball, Inventive, Intercept, Technical, First Touch, Trickster",Acrobatic+,Women's Football,1,ea-drop-api,226890,https://www.ea.com/games/ea-sports-fc/ratings?playerId=226890,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
261773,Laura Freigang,Laura,Freigang,,1998-02-01,28,Germany,Germany,21,171,62,Frankfurt,115997,GPFBL,,CAM,"CAM, ST",ST,Midfielder,Right,85,,84,85,84,83,89,82,75,79,70,89,77,83,56,68,85,80,72,83,80,82,86,85,83,37,29,81,33,35,30,79,93,87,84,55,3,4,8,10,13,5,14,,,,,"Precision Header, Inventive, Jockey, Aerial Fortress, First Touch, Press Proven",,Women's Football,1,ea-drop-api,261773,https://www.ea.com/games/ea-sports-fc/ratings?playerId=261773,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
263011,Ella Toone,Ella,Toone,,1999-09-02,26,England,England,14,163,57,Manchester Utd,116012,Barclays WSL,,CAM,"CAM, CM",CM,Midfielder,Right,85,,81,83,80,80,82,83,78,75,59,86,81,86,76,71,85,76,70,86,67,84,86,84,82,51,45,69,41,57,56,64,77,84,64,38,3,5,7,11,8,9,8,,,,,"Chip Shot, Incisive Pass, Technical",Trickster+,Women's Football,1,ea-drop-api,263011,https://www.ea.com/games/ea-sports-fc/ratings?playerId=263011,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227110,Caitlin Foord,Caitlin,Foord,,1994-11-11,31,Australia,Australia,195,169,61,Arsenal,116009,Barclays WSL,,LM,"LM, LW",LW,Midfielder,Right,85,,87,89,86,77,80,73,78,64,59,87,81,79,86,54,85,74,81,82,83,85,83,82,79,45,43,50,45,45,41,70,72,90,64,60,3,3,12,16,12,12,13,,,,,"Rapid, Quick Step, Enforcer",,Women's Football,1,ea-drop-api,227110,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227110,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267382,Naomi Girma,Naomi,Girma,,2000-06-14,26,USA,United States,95,164,58,Chelsea,116010,Barclays WSL,,CB,CB,,Defense,Right,85,,80,75,84,51,38,69,68,35,43,48,70,66,57,63,81,72,57,74,80,80,80,81,79,85,83,78,87,88,84,79,87,72,82,80,3,3,7,8,13,7,8,,,,,"Block, Bruiser",Jockey+,Women's Football,1,ea-drop-api,267382,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267382,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227073,Cristiana Girelli,Cristiana,Girelli,,1990-04-23,36,Italy,Italy,27,174,64,Juventus,116280,Calcio A Femminile,,ST,ST,,Attack,Right,85,,77,79,76,84,90,77,77,72,87,88,70,79,56,78,77,56,77,80,70,71,88,84,81,46,45,87,40,42,40,77,91,71,79,77,4,3,11,12,11,11,13,,,,,"Finesse Shot, Precision Header, Aerial Fortress",,Women's Football,1,ea-drop-api,227073,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227073,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
232202,Delphine Cascarino,Delphine,Cascarino,,1997-02-05,29,France,France,18,164,58,San Diego Wave,116312,NWSL,,RM,"RM, RW",RW,Midfielder,Right,85,,93,93,93,75,73,80,75,70,65,80,79,80,80,60,83,74,75,88,93,90,82,89,79,38,35,48,39,39,32,61,72,72,62,41,2,5,14,16,12,15,11,,,,,"Gamechanger, Whipped Pass, Inventive, Technical, Quick Step",,Women's Football,1,ea-drop-api,232202,https://www.ea.com/games/ea-sports-fc/ratings?playerId=232202,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
233746,Vivianne Miedema,Vivianne,Miedema,,1996-07-15,30,Netherlands,Holland,34,178,65,Manchester City,116017,Barclays WSL,,ST,"ST, CAM",CAM,Attack,Right,85,,82,84,80,85,86,86,84,83,75,86,70,69,64,73,79,56,76,85,80,73,85,85,90,32,27,82,22,30,23,80,92,83,82,70,4,4,14,16,17,14,17,,,,,"Finesse Shot, Technical",,Women's Football,1,ea-drop-api,233746,https://www.ea.com/games/ea-sports-fc/ratings?playerId=233746,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
242830,Keira Walsh,Keira,Walsh,,1997-04-08,29,England,England,14,165,64,Chelsea,116010,Barclays WSL,,CDM,"CDM, CM",CM,Midfielder,Right,85,,64,63,65,46,41,56,42,42,55,70,81,83,67,51,92,88,53,79,74,68,83,83,85,79,77,60,82,84,81,74,69,88,70,70,3,3,16,9,10,8,8,,,,,"Tiki Taka, Jockey, Press Proven",Pinged Pass+,Women's Football,1,ea-drop-api,242830,https://www.ea.com/games/ea-sports-fc/ratings?playerId=242830,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
276359,Barbra Banda,Barbra,Banda,,2000-03-20,26,Zambia,Zambia,147,177,69,Orlando Pride,116307,NWSL,,ST,ST,,Attack,Right,85,,92,91,93,82,87,81,76,74,68,86,62,58,53,58,74,56,58,78,82,69,84,81,68,33,25,80,27,32,22,75,95,65,93,35,4,4,12,13,15,9,8,,,,,"Precision Header, Low Driven Shot, Aerial Fortress, Rapid, Quick Step, Enforcer",,Women's Football,1,ea-drop-api,276359,https://www.ea.com/games/ea-sports-fc/ratings?playerId=276359,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227316,Wendie Renard,Wendie,Renard,,1990-07-20,36,France,France,18,187,70,OL Lyonnes,116033,Arkema PL,,CB,CB,,Defense,Right,85,,48,40,55,62,58,77,53,55,67,70,70,59,60,53,80,84,66,69,52,33,81,75,84,87,85,88,88,88,80,83,75,70,91,83,3,2,7,14,17,11,15,,,,,"Precision Header, Long Ball Pass, Jockey, Slide Tackle, Aerial Fortress",Anticipate+,Women's Football,1,ea-drop-api,227316,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227316,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
273153,Linda Caicedo,Linda,Caicedo,,2005-02-22,21,Colombia,Colombia,56,163,54,Real Madrid,116326,Liga F Moeve,,LW,"LW, LM, CAM","LM, CAM",Attack,Right,85,,91,92,91,75,81,70,74,51,59,80,79,78,80,60,84,77,62,87,91,80,75,86,77,37,44,41,30,41,30,45,56,73,34,35,4,4,11,11,6,13,10,,,,,"Finesse Shot, Quick Step",Technical+,Women's Football,1,ea-drop-api,273153,https://www.ea.com/games/ea-sports-fc/ratings?playerId=273153,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227013,Fridolina Rolfö,Fridolina,Rolfö,,1993-11-24,32,Sweden,Sweden,46,178,68,Manchester Utd,116012,Barclays WSL,,LB,"LB, LW, LM","LW, LM",Defense,Left,84,,81,82,80,81,80,85,79,77,85,79,81,82,80,63,87,75,70,82,77,68,87,85,81,81,80,76,83,81,77,80,84,81,84,69,4,4,7,11,16,14,9,,,,,"Whipped Pass, Jockey, First Touch, Trickster",,Women's Football,1,ea-drop-api,227013,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227013,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
263009,Hannah Hampton,Hannah,Hampton,,2000-11-16,25,England,England,14,175,64,Chelsea,116010,Barclays WSL,,GK,GK,,Defense,Right,84,,82,61,58,83,8,62,13,11,24,7,82,45,22,18,31,35,27,84,35,47,83,30,38,60,11,9,12,13,14,85,64,25,50,25,3,1,82,83,82,85,84,,,,,"Long Ball Pass, Cross Claimer",Deflector+,Women's Football,1,ea-drop-api,263009,https://www.ea.com/games/ea-sports-fc/ratings?playerId=263009,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227327,Sara Däbritz,Sara,Däbritz,,1995-02-15,31,Germany,Germany,21,170,63,Real Madrid,116326,Liga F Moeve,,CM,"CM, CDM, CAM","CDM, CAM",Midfielder,Left,84,,77,75,79,81,81,83,84,69,70,82,84,86,78,75,87,85,83,86,86,64,80,88,80,74,80,52,77,76,68,73,74,73,80,53,4,4,13,14,16,11,16,,,,,"Finesse Shot, Long Ball Pass, Aerial Fortress, Press Proven",,Women's Football,1,ea-drop-api,227327,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227327,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227119,Steph Catley,Steph,Catley,,1994-01-26,32,Australia,Australia,195,171,60,Arsenal,116009,Barclays WSL,,CB,"CB, LB",LB,Defense,Left,84,,81,83,80,66,70,68,60,60,52,70,80,69,83,75,87,76,82,80,82,74,85,86,80,84,86,80,87,83,81,83,91,84,83,78,2,3,14,8,15,9,8,,,,,"Whipped Pass, Rapid, Quick Step",,Women's Football,1,ea-drop-api,227119,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227119,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
262457,Olga Carmona,Olga,Carmona García,Olga Carmona,2000-06-12,26,Spain,Spain,45,160,51,Paris SG,116034,Arkema PL,,LB,"LB, LM",LM,Defense,Left,84,,88,89,88,74,74,75,77,45,85,77,78,71,84,71,82,75,74,80,85,89,84,83,81,79,83,71,81,79,76,74,85,81,72,65,3,4,8,10,13,7,6,,,,,"Rapid, Quick Step, Relentless, Bruiser",,Women's Football,1,ea-drop-api,262457,https://www.ea.com/games/ea-sports-fc/ratings?playerId=262457,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
264936,Géraldine Reuteler,Géraldine,Reuteler,,1999-04-21,27,Switzerland,Switzerland,47,163,56,Frankfurt,115997,GPFBL,,ST,"ST, CM, CAM","CM, CAM",Attack,Right,84,,90,90,90,82,84,81,83,76,66,86,81,84,75,63,87,78,71,85,84,79,86,89,78,59,49,74,51,73,50,75,87,83,74,66,3,4,14,5,13,14,11,,,,,"Finesse Shot, Long Ball Pass, Whipped Pass, Anticipate, First Touch, Quick Step",,Women's Football,1,ea-drop-api,264936,https://www.ea.com/games/ea-sports-fc/ratings?playerId=264936,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227392,Ashley Lawrence,Ashley,Lawrence,,1995-06-11,31,Canada,Canada,70,164,60,OL Lyonnes,116033,Arkema PL,,RB,"RB, RM",RM,Defense,Right,84,,82,80,83,67,58,79,76,66,67,73,82,82,83,70,84,81,78,80,84,87,82,78,83,82,80,73,83,84,81,76,82,80,72,80,4,3,14,10,11,9,14,,,,,"Whipped Pass, Jockey, Technical, Quick Step",,Women's Football,1,ea-drop-api,227392,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227392,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265063,Janina Minge,Janina,Minge,,1999-06-11,27,Germany,Germany,21,170,61,VfL Wolfsburg,115998,GPFBL,,CM,"CM, CDM, CB","CDM, CB",Midfielder,Right,84,,70,72,69,79,79,81,78,77,70,85,80,84,69,66,85,83,78,81,81,79,85,84,74,77,86,66,75,79,71,80,80,86,82,69,3,3,8,15,12,13,5,,,,,"Incisive Pass, Long Ball Pass, Intercept, Aerial Fortress, Relentless",,Women's Football,1,ea-drop-api,265063,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265063,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
247788,Giulia Gwinn,Giulia,Gwinn,,1999-07-02,27,Germany,Germany,21,172,58,FC Bayern München,115995,GPFBL,,RB,"RB, LB, RM","LB, RM",Defense,Right,84,,83,84,83,68,66,68,65,65,84,78,79,73,79,79,82,81,81,84,88,80,84,83,77,82,80,77,84,85,80,70,82,83,62,70,3,4,5,8,10,15,5,,,,,"Anticipate, Rapid, First Touch, Long Throw",Jockey+,Women's Football,1,ea-drop-api,247788,https://www.ea.com/games/ea-sports-fc/ratings?playerId=247788,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
266973,Giada Greggi,Giada,Greggi,,2000-02-18,26,Italy,Italy,27,156,50,Roma,116282,Calcio A Femminile,,CM,"CM, CDM",CDM,Midfielder,Right,84,,84,83,84,71,69,73,77,62,60,82,73,86,34,78,85,82,57,85,86,80,81,87,78,76,78,58,77,81,74,73,73,88,63,80,5,3,9,7,10,13,13,,,,,"Anticipate, Technical",,Women's Football,1,ea-drop-api,266973,https://www.ea.com/games/ea-sports-fc/ratings?playerId=266973,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
268942,Cata Coll,Catalina Thomas,Coll Lluch,Cata Coll,2001-04-23,25,Spain,Spain,45,170,68,FC Barcelona,116325,Liga F Moeve,,GK,GK,,Defense,Right,84,,83,53,54,81,8,57,5,7,28,13,76,61,9,21,49,35,15,87,50,66,81,34,50,53,14,7,9,12,14,82,67,30,65,20,3,1,83,81,76,82,87,,,,,Cross Claimer,,Women's Football,1,ea-drop-api,268942,https://www.ea.com/games/ea-sports-fc/ratings?playerId=268942,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
269404,Salma Paralluelo,Salma Celeste,Paralluelo Ayingono,Salma Paralluelo,2003-11-13,22,Spain,Spain,45,175,68,FC Barcelona,116325,Liga F Moeve,,LW,"LW, ST, RW, LM","ST, RW, LM",Attack,Left,84,,92,92,92,84,88,82,83,75,63,85,78,81,79,65,81,70,77,83,88,70,80,84,75,46,42,75,42,45,40,77,91,77,83,56,4,4,6,6,12,6,13,,,,,"Finesse Shot, Gamechanger, Technical, Quick Step",,Women's Football,1,ea-drop-api,269404,https://www.ea.com/games/ea-sports-fc/ratings?playerId=269404,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
227254,Alex Greenwood,Alex,Greenwood,,1993-09-07,32,England,England,14,167,62,Manchester City,116017,Barclays WSL,,CB,"CB, LB, LM","LB, LM",Defense,Left,84,,71,70,72,65,62,78,65,43,85,47,82,60,80,82,92,93,80,74,65,71,82,84,85,85,87,83,87,84,80,82,85,86,76,90,3,2,12,10,12,15,14,,,,,Jockey,Block+,Women's Football,1,ea-drop-api,227254,https://www.ea.com/games/ea-sports-fc/ratings?playerId=227254,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
239761,Frida Maanum,Frida,Maanum,,1999-07-16,27,Norway,Norway,36,173,58,Arsenal,116009,Barclays WSL,,CAM,"CAM, ST",ST,Midfielder,Right,84,,72,70,73,82,85,82,86,57,67,85,83,86,77,76,86,85,75,83,75,67,80,85,80,72,82,60,61,80,74,67,68,83,61,60,3,3,13,17,15,9,17,,,,,"Power Shot, Incisive Pass, Press Proven, Relentless",,Women's Football,1,ea-drop-api,239761,https://www.ea.com/games/ea-sports-fc/ratings?playerId=239761,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
247789,Merle Frohms,Merle,Frohms,,1995-01-28,31,Germany,Germany,21,175,60,Real Madrid,116326,Liga F Moeve,,GK,GK,,Defense,Right,84,,81,45,59,82,8,57,7,7,18,7,76,31,9,10,28,38,11,84,61,44,80,20,44,51,18,10,6,13,11,85,67,29,70,20,3,1,81,82,76,85,84,,,,,Far Reach,Deflector+,Women's Football,1,ea-drop-api,247789,https://www.ea.com/games/ea-sports-fc/ratings?playerId=247789,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
262093,Sjoeke Nüsken,Sjoeke,Nüsken,,2001-01-22,25,Germany,Germany,21,173,58,Chelsea,116010,Barclays WSL,,CDM,"CDM, CB",CB,Midfielder,Right,84,,70,69,71,73,79,62,80,47,57,79,78,82,62,60,86,84,61,80,66,81,83,83,70,82,83,74,83,84,80,76,79,80,74,77,3,2,13,6,8,10,9,,,,,"Precision Header, Anticipate, Aerial Fortress, Bruiser",,Women's Football,1,ea-drop-api,262093,https://www.ea.com/games/ea-sports-fc/ratings?playerId=262093,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265536,Damaris Egurrola,Damaris Berta,Egurrola Wienke,Damaris Egurrola,1999-08-26,27,Netherlands,Holland,34,176,65,OL Lyonnes,116033,Arkema PL,,CM,"CM, CDM, CAM","CDM, CAM",Midfielder,Left,84,,62,58,65,71,75,65,71,57,61,77,82,84,79,57,86,89,68,81,78,50,83,85,82,81,84,85,79,81,73,82,84,83,84,76,3,3,9,6,7,14,8,,,,,"Precision Header, Aerial Fortress",,Women's Football,1,ea-drop-api,265536,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265536,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
240717,Lineth Beerensteyn,Lineth,Beerensteyn,,1996-10-11,29,Netherlands,Holland,34,162,60,VfL Wolfsburg,115998,GPFBL,,LW,"LW, ST, LM","ST, LM",Attack,Right,84,,90,91,90,80,88,77,74,65,64,84,73,72,71,57,82,61,72,86,82,88,85,87,77,52,48,69,52,52,45,76,85,80,76,68,2,4,14,16,16,13,16,,,,,"Finesse Shot, Precision Header, Gamechanger, Technical, Quick Step",,Women's Football,1,ea-drop-api,240717,https://www.ea.com/games/ea-sports-fc/ratings?playerId=240717,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
238470,Sara Doorsoun,Sara,Doorsoun,,1991-11-17,34,Germany,Germany,21,170,58,Angel City FC,116311,NWSL,,CB,CB,,Defense,Right,84,,77,74,79,62,58,68,63,58,81,57,74,74,66,42,83,79,64,76,82,83,84,81,79,85,83,81,86,85,86,82,88,83,81,82,3,2,11,15,12,13,8,,,,,"Long Ball Pass, Block, Slide Tackle",,Women's Football,1,ea-drop-api,238470,https://www.ea.com/games/ea-sports-fc/ratings?playerId=238470,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
242896,Ingrid Syrstad Engen,Ingrid Syrstad,Engen,,1998-04-29,28,Norway,Norway,36,177,67,OL Lyonnes,116033,Arkema PL,,CB,"CB, CDM, CM","CDM, CM",Defense,Right,84,,72,70,73,61,60,73,51,65,51,76,80,78,75,51,88,82,69,74,60,61,81,80,84,85,86,82,86,86,82,80,87,70,84,79,3,3,11,14,12,14,8,,,,,,,Women's Football,1,ea-drop-api,242896,https://www.ea.com/games/ea-sports-fc/ratings?playerId=242896,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
247504,Mary Earps,Mary,Earps,,1993-03-07,33,England,England,14,173,68,Paris SG,116034,Arkema PL,,GK,GK,,Defense,Right,84,,81,44,36,80,10,62,13,12,26,10,83,68,13,12,31,29,14,82,29,40,83,20,35,41,14,7,11,15,14,84,64,38,63,31,3,1,81,80,83,84,82,,,,,Footwork,,Women's Football,1,ea-drop-api,247504,https://www.ea.com/games/ea-sports-fc/ratings?playerId=247504,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
240030,Ellie Carpenter,Ellie,Carpenter,,2000-04-28,26,Australia,Australia,195,164,60,Chelsea,116010,Barclays WSL,,RB,"RB, RM",RM,Defense,Right,84,,82,84,81,51,45,68,48,42,43,60,79,67,87,41,84,85,77,77,71,77,78,80,84,82,83,68,79,87,83,79,85,74,81,78,3,3,9,17,15,11,14,,,,,"Block, Rapid, Long Throw",,Women's Football,1,ea-drop-api,240030,https://www.ea.com/games/ea-sports-fc/ratings?playerId=240030,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265293,Maya Le Tissier,Maya,Le Tissier,,2002-04-18,24,England,England,14,171,59,Manchester Utd,116012,Barclays WSL,,CB,"CB, RB",RB,Defense,Right,84,,76,77,76,58,60,67,45,56,63,59,77,61,78,58,86,82,70,73,72,66,82,85,76,86,86,84,88,86,85,80,87,91,74,79,3,3,13,9,12,8,15,,,,,"Pinged Pass, Long Ball Pass, Block, Slide Tackle",Jockey+,Women's Football,1,ea-drop-api,265293,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265293,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
248717,Lena Oberdorf,Lena,Oberdorf,,2001-12-19,24,Germany,Germany,21,174,68,FC Bayern München,115995,GPFBL,,CDM,"CDM, CM",CM,Midfielder,Right,84,,61,70,53,62,56,80,60,57,57,70,77,80,67,63,83,80,62,75,68,71,82,80,82,85,85,79,88,87,80,85,87,77,88,85,3,3,14,14,9,11,11,,,,,"Power Shot, Intercept, Slide Tackle, Aerial Fortress, Press Proven, Bruiser",Anticipate+,Women's Football,1,ea-drop-api,248717,https://www.ea.com/games/ea-sports-fc/ratings?playerId=248717,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
248343,Emily Fox,Emily,Fox,,1998-07-05,28,USA,United States,95,165,57,Arsenal,116009,Barclays WSL,,RB,"RB, LB, RM","LB, RM",Defense,Right,84,,73,71,75,47,45,50,50,33,47,59,71,57,80,50,79,68,71,79,81,76,82,85,74,83,84,68,86,83,85,74,76,92,72,57,4,3,15,6,14,8,12,,,,,"Tiki Taka, Rapid, Relentless",,Women's Football,1,ea-drop-api,248343,https://www.ea.com/games/ea-sports-fc/ratings?playerId=248343,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
