league_id,country,team_id,team_name,missing_slot_index,position,required_real_player_name,age,nationality,preferred_foot,real_world_club,source_season,source_verified,notes,current_template_players,target_squad_size,missing_players_for_team,target_overall,target_potential,target_value_eur,target_weekly_wage_eur,target_contract_years,pace,shooting,passing,defending,physical,mental,professionalism,ambition,temperament,loyalty,leadership,fifa_pace,fifa_shooting,fifa_passing,fifa_dribbling,fifa_defending,fifa_physical,fifa_diving,fifa_handling,fifa_kicking,fifa_reflexes,fifa_speed,fifa_positioning
fin,Finland,ac-oulu,AC Oulu,21,RW,TBD,TBD,TBD,TBD,AC Oulu,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
fin,Finland,ac-oulu,AC Oulu,22,RW,TBD,TBD,TBD,TBD,AC Oulu,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
fin,Finland,ac-oulu,AC Oulu,23,ST,TBD,TBD,TBD,TBD,AC Oulu,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
fin,Finland,ac-oulu,AC Oulu,24,ST,TBD,TBD,TBD,TBD,AC Oulu,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
fin,Finland,ac-oulu,AC Oulu,25,ST,TBD,TBD,TBD,TBD,AC Oulu,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,1,GK,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,59,67,9600000,26100,3,35,35,44,35,49,57,8,8,8,8,6,,,,,,,61,59,57,62,35,60
cze,Czechia,sparta-prague,AC Sparta Prague,2,GK,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,59,67,9600000,26100,3,35,35,44,35,49,57,8,8,8,8,6,,,,,,,61,59,57,62,35,60
cze,Czechia,sparta-prague,AC Sparta Prague,3,CB,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,4,CB,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,5,CB,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,6,CB,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,7,CB,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,8,LB,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,9,LB,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,10,RB,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,11,RB,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,12,CDM,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,60,68,10000000,27000,3,57,48,62,64,65,61,8,8,8,8,6,57,48,62,60,64,65,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,13,CM,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,14,CM,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,15,CM,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,16,CM,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,17,CM,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,18,CAM,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,64,63,69,43,53,59,9,9,9,9,7,64,63,69,71,43,53,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,19,LW,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,20,LW,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,21,RW,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,22,RW,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,23,ST,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,69,69,54,35,63,57,9,9,9,9,7,69,69,54,67,35,63,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,24,ST,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,69,69,54,35,63,57,9,9,9,9,7,69,69,54,67,35,63,,,,,,
cze,Czechia,sparta-prague,AC Sparta Prague,25,ST,TBD,TBD,TBD,TBD,AC Sparta Prague,2025/26,no,,0,25,25,61,69,10400000,27900,3,69,69,54,35,63,57,9,9,9,9,7,69,69,54,67,35,63,,,,,,
ita,Italy,fiorentina,ACF Fiorentina,1,CB,TBD,TBD,TBD,TBD,ACF Fiorentina,2025/26,no,,25,25,4,72,80,14800000,37800,3,64,42,62,76,78,72,12,12,12,12,10,64,42,62,60,76,78,,,,,,
ita,Italy,fiorentina,ACF Fiorentina,2,CM,TBD,TBD,TBD,TBD,ACF Fiorentina,2025/26,no,,25,25,4,74,82,15600000,39600,3,73,70,78,72,74,74,13,13,13,13,11,73,70,78,79,72,74,,,,,,
ita,Italy,fiorentina,ACF Fiorentina,3,CM,TBD,TBD,TBD,TBD,ACF Fiorentina,2025/26,no,,25,25,4,74,82,15600000,39600,3,73,70,78,72,74,74,13,13,13,13,11,73,70,78,79,72,74,,,,,,
ita,Italy,fiorentina,ACF Fiorentina,4,LW,TBD,TBD,TBD,TBD,ACF Fiorentina,2025/26,no,,25,25,4,74,82,15600000,39600,3,87,76,74,49,64,68,13,13,13,13,11,87,76,74,85,49,64,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,1,GK,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,35,35,44,35,49,57,8,8,8,8,6,,,,,,,61,59,57,62,35,60
tur,Turkey,adana-demirspor,Adana Demirspor,2,GK,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,35,35,44,35,49,57,8,8,8,8,6,,,,,,,61,59,57,62,35,60
tur,Turkey,adana-demirspor,Adana Demirspor,3,CB,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,4,CB,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,5,CB,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,6,CB,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,7,CB,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,8,LB,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,9,LB,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,10,RB,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,11,RB,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,12,CDM,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,60,68,10000000,27000,3,57,48,62,64,65,61,8,8,8,8,6,57,48,62,60,64,65,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,13,CM,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,14,CM,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,15,CM,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,16,CM,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,17,CM,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,18,CAM,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,64,63,69,43,53,59,9,9,9,9,7,64,63,69,71,43,53,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,19,LW,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,20,LW,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,21,RW,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,22,RW,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,23,ST,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,69,69,54,35,63,57,9,9,9,9,7,69,69,54,67,35,63,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,24,ST,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,69,69,54,35,63,57,9,9,9,9,7,69,69,54,67,35,63,,,,,,
tur,Turkey,adana-demirspor,Adana Demirspor,25,ST,TBD,TBD,TBD,TBD,Adana Demirspor,2025/26,no,,0,25,25,61,69,10400000,27900,3,69,69,54,35,63,57,9,9,9,9,7,69,69,54,67,35,63,,,,,,
gre,Greece,aek-athens,AEK Athens FC,1,GK,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,56,64,8400000,23400,3,35,35,41,35,46,54,7,7,7,7,5,,,,,,,58,56,54,59,35,57
gre,Greece,aek-athens,AEK Athens FC,2,GK,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,56,64,8400000,23400,3,35,35,41,35,46,54,7,7,7,7,5,,,,,,,58,56,54,59,35,57
gre,Greece,aek-athens,AEK Athens FC,3,CB,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,56,64,8400000,23400,3,48,35,46,60,62,56,7,7,7,7,5,48,35,46,44,60,62,,,,,,
gre,Greece,aek-athens,AEK Athens FC,4,CB,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,56,64,8400000,23400,3,48,35,46,60,62,56,7,7,7,7,5,48,35,46,44,60,62,,,,,,
gre,Greece,aek-athens,AEK Athens FC,5,CB,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,56,64,8400000,23400,3,48,35,46,60,62,56,7,7,7,7,5,48,35,46,44,60,62,,,,,,
gre,Greece,aek-athens,AEK Athens FC,6,CB,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,56,64,8400000,23400,3,48,35,46,60,62,56,7,7,7,7,5,48,35,46,44,60,62,,,,,,
gre,Greece,aek-athens,AEK Athens FC,7,CB,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,56,64,8400000,23400,3,48,35,46,60,62,56,7,7,7,7,5,48,35,46,44,60,62,,,,,,
gre,Greece,aek-athens,AEK Athens FC,8,LB,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,57,65,8800000,24300,3,62,39,55,57,58,54,7,7,7,7,5,62,39,55,59,57,58,,,,,,
gre,Greece,aek-athens,AEK Athens FC,9,LB,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,57,65,8800000,24300,3,62,39,55,57,58,54,7,7,7,7,5,62,39,55,59,57,58,,,,,,
gre,Greece,aek-athens,AEK Athens FC,10,RB,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,57,65,8800000,24300,3,62,39,55,57,58,54,7,7,7,7,5,62,39,55,59,57,58,,,,,,
gre,Greece,aek-athens,AEK Athens FC,11,RB,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,57,65,8800000,24300,3,62,39,55,57,58,54,7,7,7,7,5,62,39,55,59,57,58,,,,,,
gre,Greece,aek-athens,AEK Athens FC,12,CDM,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,57,65,8800000,24300,3,54,45,59,61,62,58,7,7,7,7,5,54,45,59,57,61,62,,,,,,
gre,Greece,aek-athens,AEK Athens FC,13,CM,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,57,54,62,56,58,58,8,8,8,8,6,57,54,62,63,56,58,,,,,,
gre,Greece,aek-athens,AEK Athens FC,14,CM,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,57,54,62,56,58,58,8,8,8,8,6,57,54,62,63,56,58,,,,,,
gre,Greece,aek-athens,AEK Athens FC,15,CM,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,57,54,62,56,58,58,8,8,8,8,6,57,54,62,63,56,58,,,,,,
gre,Greece,aek-athens,AEK Athens FC,16,CM,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,57,54,62,56,58,58,8,8,8,8,6,57,54,62,63,56,58,,,,,,
gre,Greece,aek-athens,AEK Athens FC,17,CM,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,57,54,62,56,58,58,8,8,8,8,6,57,54,62,63,56,58,,,,,,
gre,Greece,aek-athens,AEK Athens FC,18,CAM,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,61,60,66,40,50,56,8,8,8,8,6,61,60,66,68,40,50,,,,,,
gre,Greece,aek-athens,AEK Athens FC,19,LW,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,71,60,58,35,48,52,8,8,8,8,6,71,60,58,69,35,48,,,,,,
gre,Greece,aek-athens,AEK Athens FC,20,LW,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,71,60,58,35,48,52,8,8,8,8,6,71,60,58,69,35,48,,,,,,
gre,Greece,aek-athens,AEK Athens FC,21,RW,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,71,60,58,35,48,52,8,8,8,8,6,71,60,58,69,35,48,,,,,,
gre,Greece,aek-athens,AEK Athens FC,22,RW,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,71,60,58,35,48,52,8,8,8,8,6,71,60,58,69,35,48,,,,,,
gre,Greece,aek-athens,AEK Athens FC,23,ST,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,66,66,51,35,60,54,8,8,8,8,6,66,66,51,64,35,60,,,,,,
gre,Greece,aek-athens,AEK Athens FC,24,ST,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,66,66,51,35,60,54,8,8,8,8,6,66,66,51,64,35,60,,,,,,
gre,Greece,aek-athens,AEK Athens FC,25,ST,TBD,TBD,TBD,TBD,AEK Athens FC,2025/26,no,,0,25,25,58,66,9200000,25200,3,66,66,51,35,60,54,8,8,8,8,6,66,66,51,64,35,60,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,1,GK,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
cyp,Cyprus,aek-larnaca,AEK Larnaca,2,GK,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
cyp,Cyprus,aek-larnaca,AEK Larnaca,3,CB,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,4,CB,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,5,CB,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,6,CB,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,7,CB,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,8,LB,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,9,LB,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,10,RB,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,11,RB,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,12,CDM,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,46,54,4400000,14400,3,43,35,48,50,51,47,4,4,4,4,2,43,35,48,46,50,51,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,13,CM,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,14,CM,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,15,CM,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,16,CM,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,17,CM,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,18,CAM,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,50,49,55,35,39,45,4,4,4,4,2,50,49,55,57,35,39,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,19,LW,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,20,LW,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,21,RW,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,22,RW,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,23,ST,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,24,ST,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
cyp,Cyprus,aek-larnaca,AEK Larnaca,25,ST,TBD,TBD,TBD,TBD,AEK Larnaca,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
cyp,Cyprus,ael-limassol,AEL Limassol,1,GK,TBD,TBD,TBD,TBD,AEL Limassol,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
cyp,Cyprus,ael-limassol,AEL Limassol,2,GK,TBD,TBD,TBD,TBD,AEL Limassol,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
cyp,Cyprus,ael-limassol,AEL Limassol,3,CB,TBD,TBD,TBD,TBD,AEL Limassol,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
